original_word	lemmatized_word
thighs	thigh
thimble	thimble
thin	thin
thing	thing
things	thing
think	think
thinking	thinking
thinks	think
third	third
thirdly	thirdly
thirst	thirst
thirstily	thirstily
thirsty	thirsty
thirteen	thirteen
thirties	thirty
thirtieth	thirtieth
thirty	thirty
thither	thither
thm	thm
tho	tho
thomas	thomas
thompson	thompson
thong	thong
thongs	thong
thorn	thorn
thorns	thorn
thorny	thorny
thoroughly	thoroughly
thoses	tho
though	though
thought	thought
thoughtfully	thoughtfully
thoughts	thought
thousand	thousand
thousands	thousand
thrash	thrash
thrashes	thrash
thrashing	thrashing
thread	thread
threads	thread
threaten	threaten
threatened	threatened
threats	threat
three	three
threepence	threepence
thresh	thresh
threshed	threshed
threshing	threshing
threshold	threshold
threw	threw
thrice	thrice
thrifty	thrifty
thrive	thrive
throat	throat
throats	throat
throne	throne
throttle	throttle
through	through
throughout	throughout
throw	throw
throwed	throwed
thrower	thrower
throwing	throwing
thrown	thrown
throws	throw
thrush	thrush
thrusting	thrusting
ths	th
thud	thud
thumb	thumb
thumping	thumping
thunder	thunder
thundered	thundered
thunderstorms	thunderstorm
thursday	thursday
thus	thus
thusly	thusly
ti	ti
tia	tia
tickets	ticket
tickle	tickle
tickling	tickling
ticks	tick
tide	tide
tides	tide
tidiness	tidiness
tidy	tidy
tie	tie
tied	tied
tieing	tieing
ties	tie
tiger	tiger
tigers	tiger
tight	tight
tighten	tighten
tightened	tightened
tightens	tightens
tightly	tightly
tigress	tigress
tilapia	tilapia
tiles	tile
till	till
tilled	tilled
tilted	tilted
tilting	tilting
timber	timber
timbers	timber
time	time
times	time
timid	timid
timing	timing
timings	timing
timothy	timothy
tin	tin
tinamou	tinamou
tinamous	tinamou
tines	tine
ting	ting
tingling	tingling
tinkling	tinkling
tinned	tinned
tins	tin
tiny	tiny
tip	tip
tipi	tipi
tipis	tipi
tipsy	tipsy
tiptoe	tiptoe
tiptoeing	tiptoeing
tire	tire
tired	tired
tiredness	tiredness
tirelessly	tirelessly
tires	tire
tiring	tiring
tiro	tiro
tis	ti
tit	tit
titi	titi
title	title
titled	titled
titles	title
tits	tit
tittles	tittle
toad	toad
toads	toad
toast	toast
toasted	toasted
toaster	toaster
toasting	toasting
toasts	toast
tobacco	tobacco
toda	toda
todas	toda
today	today
toddlers	toddler
toddling	toddling
toe	toe
toes	toe
toffs	toff
together	together
toilet	toilet
toilets	toilet
told	told
tole	tole
tolerate	tolerate
tom	tom
tomahawk	tomahawk
tomato	tomato
tomatoes	tomato
tomatos	tomato
tomb	tomb
tombs	tomb
tombstone	tombstone
tome	tome
tomorrow	tomorrow
ton	ton
tongs	tongs
tongue	tongue
tongues	tongue
tonight	tonight
tons	ton
tonsillitis	tonsillitis
too	too
took	took
tool	tool
tools	tool
tooth	tooth
toothache	toothache
toothed	toothed
top	top
topi	topi
topic	topic
topographical	topographical
tops	top
torch	torch
torches	torch
tore	tore
torment	torment
torn	torn
tortilla	tortilla
tortoise	tortoise
tortoises	tortoise
torture	torture
tortured	tortured
torturing	torturing
tory	tory
tossed	tossed
tot	tot
total	total
totally	totally
totem	totem
totems	totem
touch	touch
touched	touched
touches	touch
touchiness	touchiness
touching	touching
touchy	touchy
tough	tough
tourist	tourist
tourists	tourist
tours	tour
tout	tout
toutes	toutes
tow	tow
towed	towed
towel	towel
towels	towel
tower	tower
towers	tower
towing	towing
town	town
towns	town
towropes	towrope
tows	tow
toxins	toxin
toy	toy
toys	toy
trace	trace
traces	trace
track	track
tracked	tracked
tracker	tracker
tracking	tracking
tracks	track
tract	tract
tractor	tractor
tractors	tractor
trade	trade
traded	traded
trader	trader
traders	trader
trades	trade
tradesman	tradesman
tradespeople	tradespeople
trading	trading
tradition	tradition
traditional	traditional
traditionally	traditionally
traditions	tradition
traffic	traffic
tragedy	tragedy
trail	trail
train	train
trained	trained
training	training
trains	train
tramp	tramp
tramped	tramped
trample	trample
trampled	trampled
transcribed	transcribed
transcribing	transcribing
transcript	transcript
transcription	transcription
transfer	transfer
transfered	transfered
transferred	transferred
transform	transform
transformation	transformation
transformed	transformed
transforming	transforming
translate	translate
translated	translated
translating	translating
translation	translation
translations	translation
translator	translator
transmitted	transmitted
transparent	transparent
transplant	transplant
transplanted	transplanted
transplanting	transplanting
transport	transport
transportation	transportation
transported	transported
transporter	transporter
transporting	transporting
transports	transport
trap	trap
trapped	trapped
trapping	trapping
traps	trap
trashing	trashing
travail	travail
travel	travel
traveled	traveled
traveling	traveling
travelled	travelled
traveller	traveller
travellers	traveller
travelling	travelling
travels	travel
traverse	traverse
trawlers	trawler
tray	tray
trays	tray
tread	tread
treading	treading
treasure	treasure
treasurer	treasurer
treasures	treasure
treat	treat
treated	treated
treating	treating
treatment	treatment
treats	treat
tree	tree
treeless	treeless
trees	tree
trembling	trembling
tremendous	tremendous
trench	trench
trenches	trench
trend	trend
trepanned	trepanned
trespass	trespass
trespassing	trespassing
trial	trial
triangle	triangle
triangular	triangular
tribal	tribal
tribe	tribe
tribes	tribe
tributaries	tributary
tributary	tributary
tribute	tribute
trick	trick
tricked	tricked
tricking	tricking
trickles	trickle
tricks	trick
trickster	trickster
tricksters	trickster
tricky	tricky
tried	tried
tries	try
trigger	trigger
trim	trim
trimmed	trimmed
trinidad	trinidad
trip	trip
tripod	tripod
tripped	tripped
trips	trip
trod	trod
trophies	trophy
trot	trot
trotted	trotted
trotting	trotting
trouble	trouble
troubled	troubled
troublemakers	troublemaker
troubles	trouble
troubling	troubling
trough	trough
troughs	trough
trouser	trouser
trousers	trouser
trout	trout
truck	truck
trucks	truck
true	true
truly	truly
trumpet	trumpet
trumpeter	trumpeter
trunk	trunk
trunks	trunk
trust	trust
trusted	trusted
trusts	trust
trustworthy	trustworthy
truth	truth
truthfully	truthfully
try	try
trying	trying
ts	t
tsar	tsar
tsarina	tsarina
tsetse	tsetse
tsunami	tsunami
tt	tt
tuba	tuba
tube	tube
tuber	tuber
tuberculosis	tuberculosis
tubers	tuber
tubes	tube
tucked	tucked
tucker	tucker
tuesday	tuesday
tug	tug
tugs	tug
tum	tum
tumble	tumble
tummy	tummy
tumor	tumor
tun	tun
tuna	tuna
tundra	tundra
tune	tune
tunguska	tunguska
tunnel	tunnel
tuppence	tuppence
turban	turban
turbans	turban
turbine	turbine
turf	turf
turing	turing
turkey	turkey
turkeys	turkey
turkish	turkish
turn	turn
turned	turned
turning	turning
turnip	turnip
turnout	turnout
turns	turn
turtle	turtle
turtles	turtle
tusk	tusk
tusks	tusk
tutsis	tutsi
tv	tv
twelfth	twelfth
twelve	twelve
twenty	twenty
twice	twice
twig	twig
twigs	twig
twilight	twilight
twin	twin
twins	twin
twist	twist
twisted	twisted
twisting	twisting
twisty	twisty
two	two
twos	two
tx	tx
tying	tying
type	type
types	type
typewriter	typewriter
typhoons	typhoon
tyrannic	tyrannic
tyre	tyre
u	u
udder	udder
udders	udder
ufo	ufo
uganda	uganda
ugandan	ugandan
ugliness	ugliness
ugly	ugly
ukraine	ukraine
ukrainian	ukrainian
ukulele	ukulele
ukuleles	ukulele
ulcers	ulcer
ululate	ululate
ululated	ululated
uma	uma
umbilical	umbilical
umbrella	umbrella
ump	ump
un	un
unable	unable
unafraid	unafraid
unaware	unaware
uncertain	uncertain
unchained	unchained
uncle	uncle
unclean	unclean
uncleanliness	uncleanliness
unclear	unclear
uncles	uncle
unconscious	unconscious
uncover	uncover
uncovered	uncovered
under	under
underbrush	underbrush
undergo	undergo
undergoing	undergoing
undergrad	undergrad
underground	underground
underhand	underhand
underhandedly	underhandedly
undermine	undermine
underneath	underneath
underside	underside
understand	understand
understanding	understanding
understands	understands
understood	understood
undertake	undertake
underwater	underwater
underwear	underwear
underwent	underwent
undeveloped	undeveloped
undine	undine
undo	undo
undone	undone
undressed	undressed
undresses	undress
uneasy	uneasy
uneducated	uneducated
unemployment	unemployment
unexpected	unexpected
unexpectedly	unexpectedly
unexplained	unexplained
unfold	unfold
unfortunate	unfortunate
unfortunately	unfortunately
unfriendly	unfriendly
ungenerous	ungenerous
unhappy	unhappy
unharness	unharness
unharnessed	unharnessed
unhealthy	unhealthy
unhooked	unhooked
uniform	uniform
uniforms	uniform
uninhabited	uninhabited
unintelligible	unintelligible
union	union
unions	union
unit	unit
united	united
units	unit
unity	unity
universities	university
university	university
unkind	unkind
unknowingly	unknowingly
unknown	unknown
unleashed	unleashed
unleavened	unleavened
unlicenced	unlicenced
unlike	unlike
unload	unload
unloaded	unloaded
unloading	unloading
unlucky	unlucky
unmarked	unmarked
unmarried	unmarried
unnecessary	unnecessary
unnoticed	unnoticed
unpack	unpack
unpaid	unpaid
unpleasant	unpleasant
unravelled	unravelled
unreachable	unreachable
unregistered	unregistered
unreliable	unreliable
unrest	unrest
unripe	unripe
unrolled	unrolled
unruffled	unruffled
unruly	unruly
unsalted	unsalted
unskilled	unskilled
unspoiled	unspoiled
unsuccessfully	unsuccessfully
unsuitable	unsuitable
unsure	unsure
untangle	untangle
untie	untie
untied	untied
untieing	untieing
unties	unties
untouched	untouched
untrained	untrained
untrue	untrue
untying	untying
unused	unused
unusual	unusual
unwashed	unwashed
unwillingly	unwillingly
unwound	unwound
unwrap	unwrap
unwrapped	unwrapped
unyoke	unyoke
up	up
upbringing	upbringing
uphill	uphill
upped	upped
upper	upper
upright	upright
uprise	uprise
uprising	uprising
upriver	upriver
uproot	uproot
uprooted	uprooted
ups	ups
upset	upset
upside	upside
upstair	upstair
upstairs	upstairs
upstream	upstream
upward	upward
upwards	upwards
ur	ur
urban	urban
urgency	urgency
urgently	urgently
urinary	urinary
urinate	urinate
urinated	urinated
urinates	urinates
urinating	urinating
urine	urine
urn	urn
us	u
usa	usa
usage	usage
use	use
used	used
useful	useful
usefully	usefully
useless	useless
uselessly	uselessly
uses	us
using	using
ussr	ussr
usual	usual
usually	usually
uta	uta
utensils	utensil
utilize	utilize
utmost	utmost
utter	utter
uttered	uttered
utters	utters
uuh	uuh
v	v
va	va
vacation	vacation
vacations	vacation
vaccinated	vaccinated
vaccination	vaccination
vaccine	vaccine
vagina	vagina
vaguely	vaguely
vain	vain
vale	vale
valiancy	valiancy
valid	valid
valley	valley
valleys	valley
valor	valor
valuable	valuable
valuables	valuable
value	value
valuer	valuer
van	van
vane	vane
vanguard	vanguard
vanish	vanish
vanished	vanished
vanishes	vanishes
vanuatu	vanuatu
vaqueros	vaquero
vaquitas	vaquita
vara	vara
variant	variant
varieties	variety
variety	variety
various	various
varlet	varlet
varnish	varnish
vary	vary
vas	va
vassal	vassal
vast	vast
vat	vat
vats	vat
vaulted	vaulted
veer	veer
vegetable	vegetable
vegetables	vegetable
vegetal	vegetal
vegetation	vegetation
vehicle	vehicle
vehicles	vehicle
veil	veil
vein	vein
veines	veines
veins	vein
vender	vender
vengeful	vengeful
vent	vent
venue	venue
venus	venus
ver	ver
veranda	veranda
verandas	veranda
verb	verb
verbal	verbal
verbally	verbally
verbs	verb
verdict	verdict
vermin	vermin
verse	verse
verses	verse
version	version
vertebral	vertebral
very	very
ves	f
vessel	vessel
vessels	vessel
veterinarian	veterinarian
viand	viand
vicar	vicar
vice	vice
vicinity	vicinity
vicious	vicious
victim	victim
victims	victim
victor	victor
victoria	victoria
victories	victory
victorious	victorious
victory	victory
vidalia	vidalia
video	video
vie	vie
view	view
views	view
vigilant	vigilant
vigorously	vigorously
vila	vila
villa	villa
village	village
villager	villager
villagers	villager
villages	village
vine	vine
vinegar	vinegar
vines	vine
vineyard	vineyard
vino	vino
viola	viola
violent	violent
violently	violently
violet	violet
violin	violin
violinist	violinist
violins	violin
viper	viper
virgil	virgil
virgin	virgin
virgule	virgule
viscous	viscous
visible	visible
visions	vision
visit	visit
visited	visited
visiting	visiting
visitor	visitor
visitors	visitor
visits	visit
vista	vista
visualise	visualise
visualize	visualize
vital	vital
vitality	vitality
vitamins	vitamin
vixen	vixen
vizier	vizier
viziers	vizier
vocabulary	vocabulary
vocational	vocational
vodka	vodka
voice	voice
voices	voice
volar	volar
volcanic	volcanic
volcano	volcano
volcanoes	volcano
volumes	volume
voluntarily	voluntarily
voluntary	voluntary
volunteer	volunteer
volunteered	volunteered
volunteers	volunteer
vomit	vomit
vomited	vomited
vomiting	vomiting
vomits	vomit
vortex	vortex
vote	vote
voted	voted
voting	voting
vows	vow
voyage	voyage
vulture	vulture
vultures	vulture
vulva	vulva
w	w
wa	wa
wad	wad
wadding	wadding
wade	wade
waded	waded
wadi	wadi
wading	wading
wag	wag
wage	wage
waged	waged
wages	wage
wagged	wagged
waggon	waggon
wagon	wagon
wagoners	wagoner
wagons	wagon
wags	wag
waif	waif
wailing	wailing
waist	waist
wait	wait
waited	waited
waiter	waiter
waiting	waiting
waitress	waitress
waits	wait
waived	waived
wake	wake
wakes	wake
waking	waking
wales	wale
walk	walk
walked	walked
walkes	walkes
walking	walking
walks	walk
wall	wall
wallabies	wallaby
wallaby	wallaby
wallah	wallah
wallet	wallet
wallow	wallow
wallows	wallow
wallpaper	wallpaper
wallpapered	wallpapered
walls	wall
walnut	walnut
walnuts	walnut
walrusses	walrus
walter	walter
waltz	waltz
wan	wan
wand	wand
wander	wander
wandered	wandered
wandering	wandering
wanders	wanders
want	want
wanted	wanted
wantes	wantes
wanting	wanting
wants	want
war	war
warble	warble
ward	ward
warden	warden
wardens	warden
ware	ware
warehouse	warehouse
warehouses	warehouse
warfare	warfare
warm	warm
warmed	warmed
warmer	warmer
warmhearted	warmhearted
warming	warming
warmly	warmly
warmth	warmth
warn	warn
warned	warned
warning	warning
warnings	warning
warrant	warrant
warranted	warranted
warranty	warranty
warren	warren
warring	warring
warrior	warrior
warriors	warrior
wars	war
wart	wart
wartime	wartime
was	wa
wash	wash
washed	washed
washers	washer
washes	wash
washing	washing
washtub	washtub
wasp	wasp
wasps	wasp
waste	waste
wasted	wasted
wastes	waste
watch	watch
watchbands	watchband
watched	watched
watchers	watcher
watches	watch
watchful	watchful
watching	watching
watchman	watchman
water	water
watercress	watercress
watered	watered
waterfall	waterfall
watering	watering
waterloo	waterloo
waterman	waterman
watermelon	watermelon
watermelons	watermelon
watermen	waterman
waters	water
watershed	watershed
watery	watery
watt	watt
wattle	wattle
wattled	wattled
watts	watt
wave	wave
waved	waved
waves	wave
waving	waving
wax	wax
way	way
wayne	wayne
ways	way
weak	weak
weaken	weaken
weakened	weakened
weaker	weaker
weakling	weakling
weakness	weakness
weaknesses	weakness
wealth	wealth
wealthy	wealthy
wean	wean
weapon	weapon
weapons	weapon
wear	wear
wearing	wearing
wears	wear
weary	weary
weather	weather
weave	weave
weaved	weaved
weaves	weave
weaving	weaving
web	web
webb	webb
wed	wed
wedded	wedded
wedding	wedding
weddings	wedding
wedged	wedged
wednesday	wednesday
wee	wee
weed	weed
weeded	weeded
weeding	weeding
weeds	weed
week	week
weekday	weekday
weekend	weekend
weekends	weekend
weeks	week
weep	weep
weeping	weeping
wei	wei
weigh	weigh
weighed	weighed
weigher	weigher
weighs	weighs
weight	weight
weighted	weighted
weights	weight
weird	weird
welcome	welcome
welcomed	welcomed
welfare	welfare
well	well
wells	well
welsh	welsh
wen	wen
went	went
wept	wept
were	were
wesley	wesley
west	west
western	western
westerner	westerner
westside	westside
westward	westward
westwards	westward
wet	wet
wether	wether
wetland	wetland
wetlands	wetland
wetted	wetted
wetting	wetting
whack	whack
whacked	whacked
whale	whale
whales	whale
wham	wham
wharf	wharf
wharves	wharf
whatchamacallit	whatchamacallit
whatchamacallits	whatchamacallit
whatever	whatever
whatnot	whatnot
whatsoever	whatsoever
wheat	wheat
wheel	wheel
wheeled	wheeled
wheels	wheel
whelk	whelk
whelks	whelk
whence	whence
wherever	wherever
whey	whey
while	while
whim	whim
whimpering	whimpering
whine	whine
whines	whine
whining	whining
whip	whip
whiped	whiped
whipped	whipped
whipping	whipping
whips	whip
whirl	whirl
whirlpool	whirlpool
whish	whish
whisper	whisper
whispered	whispered
whist	whist
whistle	whistle
whistled	whistled
whistles	whistle
whistling	whistling
whit	whit
white	white
whitefish	whitefish
whiteness	whiteness
whiter	whiter
whites	white
whitey	whitey
whitish	whitish
whittle	whittle
whittled	whittled
who	who
whole	whole
wholeheartedly	wholeheartedly
wholes	whole
whoop	whoop
whoosh	whoosh
whore	whore
whos	who
whoses	who
why	why
wi	wi
wicked	wicked
wickedness	wickedness
wickednesses	wickedness
wicket	wicket
wicks	wick
wide	wide
widely	widely
widen	widen
widened	widened
wider	wider
widespread	widespread
widow	widow
widower	widower
widows	widow
width	width
wielded	wielded
wife	wife
wifes	wife
wig	wig
wiggled	wiggled
wight	wight
wigwam	wigwam
wild	wild
wilderness	wilderness
wildly	wildly
